CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,inspection_times,violation_times,normalized_name,in_yelp_by_name,yelp_lat,yelp_lon,normalized_phone,in_yelp_by_phone,in_yelp_by_name_or_phone,distance_by_name_or_phone,yelp_combined_match_confidence
50135855,SHOKUDO,138,EAST   34 STREET,10016.0,9177574055,Japanese,2023-06-28,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,06/28/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.746258911246,-73.97942163685,106.0,2.0,7200.0,1018509.0,1008890062.0,MN20,1,1,shokudo,True,40.75303944913764,-74.02560982053777,9177574055,False,True,3963.170658038669,low
50136215,PEPPA'S JERK CHICKEN,493,2 AVENUE,10016.0,7182197587,Soul Food,2024-11-14,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,11/14/2024,05/26/2025,Cycle Inspection / Re-inspection,40.740777507899,-73.978802644296,106.0,2.0,6600.0,1019882.0,1009080033.0,MN20,4,3,peppasjerkchicken,True,40.7213317,-73.9883667,7182197587,False,True,2307.5695780973174,low
50136331,KOLKATA CHAI CO,60,KENMARE STREET,10012.0,6178777353,Indian,2024-11-13,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12.0,A,11/13/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.720948466301,-73.995959491426,102.0,1.0,4100.0,1007186.0,1004800033.0,MN24,2,2,kolkatachaico,True,40.71471,-73.95921,6178777353,False,True,3173.911254102232,low
50136568,PLNT BURGER,11,WEST   42 STREET,10036.0,6466792903,Sandwiches,2024-04-03,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.753782670905,-73.981599370417,105.0,4.0,9600.0,1034198.0,1012580021.0,MN17,1,1,plntburger,True,40.74415,-73.98909,6466792903,False,True,1243.1516902877893,low
50136655,PIZZA TOWN,1012,AVENUE OF THE AMERICAS,10018.0,3475923408,Pizza,2024-11-18,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,9.0,A,11/18/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.75207057535,-73.986111456336,105.0,4.0,8400.0,1085979.0,1008397502.0,MN17,2,1,pizzatown,True,40.71777,-73.99989,3475923408,False,True,3986.8206909902633,low
50136686,STARBUCKS,383,MADISON AVENUE,10179.0,5166288089,Coffee/Tea,2024-09-24,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,A,09/24/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.755812976544,-73.977065284773,105.0,4.0,9400.0,1035404.0,1012820021.0,MN17,1,1,starbucks,True,40.72023566,-74.00095858,5166288089,False,True,4438.752767738336,low
50136891,DUNKIN,2264,BROADWAY,10024.0,9179024851,Coffee/Tea,2024-10-28,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,2.0,A,10/28/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.785349635845,-73.978838954722,107.0,6.0,16700.0,1032680.0,1012297502.0,MN12,2,1,dunkin,True,40.69904902489941,-73.91906113366176,9179024851,False,True,10837.404272472048,low
50137033,Charles Pan-Fried Chicken,1325,5 AVENUE,10029.0,7188443366,Soul Food,2023-07-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12.0,A,07/21/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.797699696507,-73.948608088055,111.0,9.0,17402.0,1086046.0,1016170001.0,MN33,1,1,charlespanfriedchicken,True,40.812553,-73.955299,7188443366,False,True,1744.98378552023,low
50137101,CAVA,350,HUDSON STREET,10014.0,3222226749,Mediterranean,2024-06-18,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6.0,N,,05/26/2025,Pre-permit (Non-operational) / Initial Inspection,40.727541236371,-74.007273637731,102.0,3.0,3700.0,1009750.0,1005800039.0,MN24,1,0,cava,True,40.705665,-74.0088055,3222226749,False,True,2435.9501697206542,low
50137127,Lilly's Shakes + Crepes,699,10 AVENUE,10036.0,7188124607,Other,2023-08-04,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27.0,B,08/04/2023,05/26/2025,Pre-permit (Operational) / Re-inspection,40.763261574841,-73.992834353134,104.0,3.0,12900.0,1026996.0,1010760034.0,MN15,2,2,lillysshakescrepes,True,40.75260705137301,-73.99281762331351,7188124607,False,True,1184.7297934469186,low
50137306,OLDE CITY CHEESESTEAKS & BREW,201,8 AVENUE,10011.0,9173883800,American,2025-03-06,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,03/06/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.743598337127,-73.999725729062,104.0,3.0,8900.0,1013264.0,1007440038.0,MN13,2,0,oldecitycheesesteaksbrew,True,40.78355546414887,-73.95090802132066,9173883800,True,True,6053.4633639300255,low
50137313,BITES OF XIAN,884,6 AVENUE,10001.0,9175831037,Chinese,2024-11-14,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7.0,A,11/14/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.748134899039,-73.988974276366,105.0,3.0,7600.0,1015804.0,1008330010.0,MN17,2,1,bitesofxian,True,40.73086,-73.989939,9175831037,False,True,1922.5999418371114,low
50137494,IRVING FARM NEW YORK,645,5TH AVE,10022.0,2125060707,Coffee/Tea,2024-11-26,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,10.0,A,11/26/2024,05/26/2025,Cycle Inspection / Re-inspection,40.759125767491,-73.976407179257,105.0,4.0,10200.0,1035481.0,1012877501.0,MN17,5,5,irvingfarmnewyork,True,40.729582,-73.998846,2125060707,False,True,3790.1727477718277,low
50137573,EMPIRE STEAK HOUSE,233,WEST   49 STREET,10019.0,9175180659,American,2024-12-03,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,12/03/2024,05/26/2025,Pre-permit (Operational) / Re-inspection,40.761095232496,-73.985217951657,105.0,3.0,12500.0,1088603.0,1010217501.0,MN17,2,2,empiresteakhouse,True,40.75615,-73.97127,9175180659,False,True,1297.1109204711124,low
50137626,MADE IN NEW YORK PIZZA,512,7 AVENUE,10018.0,5164597400,American,2025-01-29,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,10.0,A,01/29/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.75327583548,-73.98896981282,105.0,3.0,10900.0,1014460.0,1007870044.0,MN17,3,3,madeinnewyorkpizza,True,40.73556,-74.00616,5164597400,False,True,2444.947589827438,low
50137816,AMY'S BREAD,455,5 AVENUE,10016.0,6468310395,Coffee/Tea,2024-04-10,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,16.0,B,04/10/2024,05/26/2025,Cycle Inspection / Re-inspection,40.751995888226,-73.981953575789,105.0,4.0,8200.0,1017602.0,1008690074.0,MN20,3,3,amysbread,True,40.7422315833701,-74.005732430619,6468310395,False,True,2278.4787763640497,low
50137899,CHICKEN RANCH,56,SHERMAN AVENUE,10040.0,7189152462,Chicken,2023-11-06,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,11/06/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.863092608039,-73.927320861195,112.0,10.0,28700.0,1064235.0,1021750080.0,MN35,1,1,chickenranch,True,40.84839,-73.9324,7189152462,False,True,1689.7421054815632,low
50138013,CHA CHA MATCHA,477,MADISON AVENUE,10022.0,9179575017,Coffee/Tea,2024-12-18,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,05/26/2025,Administrative Miscellaneous / Initial Inspection,40.758708256676,-73.974956248378,105.0,4.0,10200.0,1035471.0,1012870021.0,MN17,3,3,chachamatcha,True,40.75121209941116,-73.9953871,9179575017,False,True,1912.1511023064802,low
50138113,VAN LEEUWEN,556,HUDSON STREET,10014.0,7187011630,Frozen Desserts,2024-11-01,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,11/01/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.735325462365,-74.006029600212,102.0,3.0,7300.0,1011281.0,1006220001.0,MN23,2,1,vanleeuwen,True,40.70317550834744,-73.99469134111992,7187011630,True,True,3700.4140102070387,low
50138171,PIZZA HUT,1598,SAINT NICHOLAS AVENUE,10040.0,4692840850,Other,2024-08-14,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,25.0,N,,05/26/2025,Pre-permit (Non-operational) / Initial Inspection,40.854807745002,-73.92970131491,112.0,10.0,27700.0,1063829.0,1021580065.0,MN35,1,1,pizzahut,True,40.69877,-73.94104,4692840850,False,True,17376.854510893158,low
50138242,JUST SALAD,4,COLUMBUS CIR,10019.0,7323004245,Salads,2024-02-08,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,02/08/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.767454499988,-73.982808580797,104.0,6.0,13900.0,1026054.0,1010480033.0,MN15,1,0,justsalad,True,40.70382,-74.01174,7323004245,False,True,7483.947819089591,low
50138385,SUBWAY,545,8 AVENUE,10018.0,9173785700,Sandwiches,2024-11-07,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,A,11/07/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.754288899258,-73.991943797901,104.0,3.0,11100.0,1013622.0,1007610033.0,MN13,2,2,subway,True,40.7016126,-74.0138113,9173785700,False,True,6140.345113272763,low
50138563,BUFFALO WILD WINGS GO,455,PARK AVENUE SOUTH,10016.0,9173643444,Chicken,2024-11-25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,11/25/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.744966694265,-73.982864930633,105.0,2.0,7200.0,1018348.0,1008860088.0,MN20,2,2,buffalowildwingsgo,True,40.731054,-73.983194,9173643444,False,True,1547.2694345541809,low
50138582,ALL'ANTICO VINAIO,36,EAST   60 STREET,10022.0,9176879572,Sandwiches,2023-09-21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,09/21/2023,05/26/2025,Pre-permit (Operational) / Re-inspection,40.764007324938,-73.970495974227,108.0,4.0,11401.0,1040758.0,1013740042.0,MN40,2,2,allanticovinaio,True,40.71264069026128,-74.0155092,9176879572,False,True,6856.120388449185,low
50138584,MARIA MULATA COLOMBIAN RESTAURANT,1007,LEXINGTON AVENUE,10021.0,6467558383,Latin American,2024-04-09,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,20.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.770693797132,-73.961994348771,108.0,4.0,12800.0,1042874.0,1014070153.0,MN40,1,1,mariamulatacolombianrestaurant,False,40.76708,-73.98655,6467558383,True,True,2106.596612275044,low
50138796,SUSHI KAI,11,BARROW STREET,10014.0,6465758177,Japanese,2023-08-08,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,13.0,A,08/08/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.732665915137,-74.002572670676,102.0,3.0,6700.0,1076078.0,1005907502.0,MN23,1,1,sushikai,True,40.8511617949866,-73.97052882795849,6465758177,False,True,13449.448001977704,low
50138829,BARANO2GO,30,VANDAM STREET,10013.0,3479874500,Pizza,2024-10-30,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,5.0,A,10/30/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.726358363178,-74.005014968398,102.0,3.0,3700.0,1007818.0,1005050014.0,MN24,2,2,barano2go,False,40.710372,-73.96794,3479874500,True,True,3594.8425742765553,low
50138830,HOKKAIDO BAKED CHEESE TART,166,2 AVENUE,10003.0,6466430589,Coffee/Tea,2024-10-17,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,24.0,N,,05/26/2025,Cycle Inspection / Initial Inspection,40.73006586699,-73.986585112263,103.0,2.0,4000.0,1006434.0,1004520002.0,MN22,2,1,hokkaidobakedcheesetart,True,40.74699,-73.9854,6466430589,False,True,1884.5247155484199,low
50139244,NOM,1178,BROADWAY,10001.0,9173882138,American,2025-01-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.745302260438,-73.988520022944,105.0,4.0,7600.0,1015727.0,1008300028.0,MN17,5,5,nom,True,40.7332741455808,-73.9935822336434,9173882138,False,True,1403.8206628979253,low
50139326,DUNKIN DONUTS,185,GREENWICH STREET,10007.0,2126191222,Coffee/Tea,2024-09-19,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,09/19/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.711783119412,-74.012083781597,101.0,1.0,1300.0,1089309.0,1000580001.0,MN25,2,2,dunkindonuts,True,40.76464043387568,-73.97432375890772,2126191222,False,True,6683.240641093652,low
50139385,8-BIT BITES,197,7 AVENUE,10011.0,6465332774,American,2024-12-24,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,8.0,A,12/24/2024,05/26/2025,Cycle Inspection / Re-inspection,40.743087753973,-73.996362329228,104.0,3.0,8700.0,1084998.0,1007970002.0,MN13,4,4,8bitbites,True,40.72666431836597,-73.9894522622111,6465332774,False,True,1916.7666904360385,low
50139414,QAHWAH HOUSE,13,CARMINE STREET,10014.0,3475995998,Middle Eastern,2025-04-30,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,28.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.730387766371,-74.002276717369,102.0,3.0,6700.0,1010084.0,1005890047.0,MN23,4,4,qahwahhouse,True,40.71855361763294,-73.95712655370754,3475995998,False,True,4025.918927153641,low
50139442,VILLAGE SQUARE PIZZA,147,WEST   35 STREET,10001.0,9173690184,Pizza,2025-05-20,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24.0,N,,05/26/2025,Cycle Inspection / Initial Inspection,40.751115696874,-73.988843848577,105.0,3.0,10900.0,1015224.0,1008110010.0,MN17,2,2,villagesquarepizza,True,40.727497069298295,-73.98267882293146,9173690184,False,True,2677.1417867617947,low
50139590,MATCHAFUL,250,VESEY STREET,10281.0,3018014969,"Juice, Smoothies, Fruit Salads",2023-11-14,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,11/14/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.714521963959,-74.015677098865,101.0,1.0,31703.0,1000060.0,1000160150.0,MN25,1,1,matchaful,True,40.719455,-73.958315,3018014969,False,True,4865.450366070984,low
50139670,DUNKIN,1976,1 AVENUE,10029.0,2128763312,Coffee/Tea,2025-02-27,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,02/27/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.786882252888,-73.942044115174,111.0,8.0,16200.0,1083931.0,1016940005.0,MN33,2,2,dunkin,True,40.69904902489941,-73.91906113366176,2128763312,False,True,9956.688514847157,low
50139934,LE CAFE COFFEE,561,10 AVENUE,10036.0,6174477811,Coffee/Tea,2025-01-07,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,01/07/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.759188500462,-73.995798337059,104.0,3.0,11700.0,1087341.0,1010700029.0,MN13,2,2,lecafecoffee,True,40.74332,-73.98369,6174477811,False,True,2038.076968027493,low
50139953,SUPER TASTE,1502,1 AVENUE,10075.0,6463882999,Chinese,2024-07-23,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,18.0,N,,05/26/2025,Cycle Inspection / Initial Inspection,40.77193108449,-73.95297132568,108.0,5.0,13200.0,1046013.0,1014730004.0,MN31,2,2,supertaste,True,40.715117,-73.9933339,6463882999,False,True,7174.43563048352,low
50140001,VAN LEEUWEN ICE CREAM,712,7 AVENUE,10036.0,7187011630,Frozen Desserts,2024-11-25,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,4.0,A,11/25/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.759519633696,-73.984406121494,105.0,3.0,12500.0,1024757.0,1010197501.0,MN17,2,1,vanleeuwenicecream,False,40.70317550834744,-73.99469134111992,7187011630,True,True,6324.836864573317,low
50140009,ORA'S MARKET,110,WALL STREET,10005.0,9176159699,Coffee/Tea,2024-11-22,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,20.0,,,05/26/2025,Pre-permit (Operational) / Compliance Inspection,40.704630690106,-74.006694054632,101.0,1.0,700.0,1000872.0,1000370008.0,MN25,3,3,orasmarket,True,40.74561511655145,-73.947097,9176159699,False,True,6781.6579880971385,low
50140252,KOTTI BERLINER DONER KEBAB,601,WEST   26 STREET,10001.0,6466411779,German,2023-09-19,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13.0,A,09/19/2023,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.750926696187,-74.005955224,104.0,3.0,9900.0,1012268.0,1006720001.0,MN13,1,1,kottiberlinerdonerkebab,True,40.7580782,-73.97000425607794,6466411779,True,True,3130.881409064043,low
50140400,OLE & STEEN,1280,LEXINGTON AVENUE,10028.0,6463479160,American,2025-01-02,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,01/02/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.779595455676,-73.955518718157,108.0,4.0,14802.0,1047955.0,1015157502.0,MN40,3,3,olesteen,True,40.71295720071147,-74.0097472444299,6463479160,False,True,8704.898164688688,low
50140436,JUST SALAD,2853,BROADWAY,10025.0,7323004245,Salads,2025-03-10,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,03/10/2025,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.804636759173,-73.966363656199,109.0,7.0,19900.0,1075440.0,1018947501.0,MN09,1,1,justsalad,True,40.70382,-74.01174,7323004245,False,True,11843.979503148335,low
50140483,NATIVE NOODLES,2129,AMSTERDAM AVENUE,10032.0,3478524299,Asian/Asian Fusion,2025-03-04,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,7.0,A,03/04/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.838212419955,-73.938103355028,112.0,10.0,24900.0,1062647.0,1021110050.0,MN36,3,3,nativenoodles,True,40.74741,-73.9232,3478524299,False,True,10174.417936439235,low
50140750,CHOP & GO,140,EAST   45 STREET,10017.0,2123002870,Soups/Salads/Sandwiches,2024-08-15,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,08/15/2024,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.75314994455,-73.974171508293,106.0,4.0,9200.0,1036176.0,1012990027.0,MN19,1,1,chopgo,True,40.708501,-74.006489,2123002870,False,True,5662.50981706289,low
50140778,FRANGOS PERI PERI,182,AVENUE B,10009.0,9174858158,Portuguese,2024-03-27,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,11.0,A,03/27/2024,05/26/2025,Pre-permit (Operational) / Re-inspection,40.727709774209,-73.979297500196,103.0,2.0,3400.0,1005182.0,1004050035.0,MN22,6,5,frangosperiperi,True,40.711724,-73.941151,9174858158,False,True,3673.5177664684534,low
50140791,VESELKA,60,Grand Central Terminal,10017.0,6142052328,Eastern European,2024-11-19,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,7.0,A,11/19/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.752486367873,-73.977268555955,105.0,4.0,9200.0,1035381.0,1012800001.0,MN19,2,1,veselka,True,40.729025634333766,-73.98712,6142052328,False,True,2737.5628592335574,low
50140839,FORSYTH FIRE ESCAPE,601,WEST   26 STREET,10001.0,3109933799,Tex-Mex,2025-05-20,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,05/20/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.750926696187,-74.005955224,104.0,3.0,9900.0,1012268.0,1006720001.0,MN13,3,2,forsythfireescape,True,40.71899,-73.99241,3109933799,False,True,3730.0822704628117,low
50141006,NAYA,285,MADISON AVENUE,10017.0,6466449901,Middle Eastern,2023-09-19,Violations were cited in the following area(s).,16-03,"Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.",Not Applicable,,,,05/26/2025,Calorie Posting / Initial Inspection,40.751748542367,-73.980037119915,105.0,4.0,8200.0,1035318.0,1012750023.0,MN20,1,1,naya,True,40.7021564536913,-74.01253591140323,6466449901,False,True,6156.963651252439,low
50141144,UNREGULAR PIZZA,14,EAST   37 STREET,10016.0,8482249314,Pizza,2024-08-14,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,08/14/2024,05/26/2025,Pre-permit (Operational) / Re-inspection,40.74987421089,-73.982098519541,105.0,4.0,8200.0,1017188.0,1008660067.0,MN20,2,2,unregularpizza,True,40.71821,-73.98815,8482249314,False,True,3557.627705650465,low
50141233,FRESH&CO,520,LEXINGTON AVENUE,10017.0,2129837474,Soups/Salads/Sandwiches,2025-05-01,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,05/01/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.755422371998,-73.973152752846,105.0,4.0,9200.0,1036224.0,1013030014.0,MN19,2,2,freshco,True,40.729793,-73.99340199735258,2129837474,False,True,3321.428482984409,low
50141304,ZIZI WINE BAR,2012,BROADWAY,10023.0,6462676001,Mediterranean,2024-04-25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,6.0,A,04/25/2024,05/26/2025,Pre-permit (Operational) / Re-inspection,40.775979608678,-73.982138412314,107.0,6.0,15300.0,1028948.0,1011400046.0,MN14,2,2,ziziwinebar,True,40.709264,-74.007875,6462676001,False,True,7728.8033575831705,low
50141310,CAFE AROMA,839,7 AVENUE,10019.0,9179223734,Bakery Products/Desserts,2023-09-20,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9.0,N,,05/26/2025,Pre-permit (Non-operational) / Initial Inspection,40.763488121055,-73.981491991356,105.0,4.0,13100.0,1023165.0,1010060063.0,MN17,1,1,cafearoma,True,40.74910718299951,-74.003728,9179223734,False,True,2462.7081021252866,low
